epoch,train_loss,train_accuracy,val_loss,val_accuracy
0,1.0560659984550853,0.49937325479960676,0.9167513356758998,0.6226693144211403
1,0.8069939670389635,0.6822480325258211,0.694378098157736,0.6866429769075834
2,0.6849177462039607,0.7582349582473831,0.5916194377037195,0.7432796822144435
3,0.6316759219460755,0.7935865702408769,0.5778591975569725,0.7453490802874931
4,0.5985666401315444,0.8132774818061602,0.6059332002240878,0.7399247490442716
5,0.5705325324149808,0.8370303377853369,0.6677824809001043,0.7225543480653029
6,0.5554277473943855,0.8408939452848025,0.6076679978233117,0.7541492475913121
7,0.5383150546070766,0.8554836253915289,0.5723177353923138,0.771561454809629
8,0.5262469350308081,0.8575066642792705,0.649662046191784,0.7380539298057556
9,0.5191979909887409,0.8608783955621248,0.5574546890763136,0.7739653009634752
10,0.5004979966103834,0.8800615638789564,0.5759314730190314,0.775940635571113
11,0.49406081487243325,0.879418951646723,0.6466661396508033,0.7449832776418099
12,0.4874746632261245,0.8856784719051701,0.5804848230802095,0.769690635571113
13,0.476254544340738,0.8921283955621248,0.5968019307805942,0.7730978259673486
14,0.4752216602709427,0.891541317744617,0.5620406698722106,0.7869460701942443
15,0.46485851395248184,0.8979515742154012,0.5677687463852076,0.7819397995105156
16,0.4620198874977162,0.9011011678393525,0.5741035365141355,0.7816576086557828
17,0.454885724747535,0.9061785987501491,0.5640599934527507,0.7919418898912577
18,0.44712761270724505,0.9111766946984596,0.6550527092355948,0.7627717391802714
19,0.44689079607674,0.9090108531143012,0.633476489266524,0.7652069398990045
20,0.4475347660358983,0.9082413050207762,0.5680394297608963,0.7880434783605429
21,0.43216975825061105,0.9182454304333174,0.5753592535566825,0.7974707360451038
22,0.42963690027938817,0.9208000127238409,0.5095840636354226,0.8198160538306603
23,0.42332958683322364,0.9258298427358319,0.5023838715484509,0.812991220675982
24,0.4238665509145252,0.9221090379327831,0.5061766488620868,0.8215510033644162
25,0.4204166690901955,0.9248698910470843,0.5156555188963047,0.8137646322066967
26,0.4143119220293001,0.9276783448634761,0.645586226765926,0.7703908865268414
27,0.4088524675408606,0.9326288399129811,0.5539702916947695,0.8022679769075833
28,0.405569454329242,0.9363417112001098,0.5352707823308614,0.8131897995105156
29,0.406986142542496,0.9356435643564357,0.5468916766345501,0.7987144649028778
30,0.40478336850408675,0.9359291699459844,0.5021102173397174,0.8221780937451583
31,0.400620577457321,0.9367780528052805,0.5550023349145284,0.8081417225874388
32,0.40187156259423434,0.9385075527842682,0.5283527545344371,0.8171822745066423
33,0.39466946726978414,0.9401339174497245,0.5171803583892493,0.81237458219895
34,0.3889998792618415,0.9455445544554455,0.5185155839301072,0.8252508360605973
35,0.38898378197509464,0.9443069306930693,0.5345476681223282,0.8102006692152757
36,0.3859889848594225,0.9469646484938392,0.5801350621649852,0.7977529264413393
37,0.384590080567319,0.9471947194719472,0.5205318205058574,0.8238503346076378
38,0.3864706875664173,0.9449812771856981,0.5603379152428646,0.8065948999845065
39,0.3770321185636048,0.9507013201320133,0.5509159548351398,0.8137123745221359
40,0.3807354749429344,0.9483054075697468,0.5441611263900995,0.8140572745066422
41,0.37639989878478225,0.9518913431922988,0.5549218419652718,0.8086642975990589
42,0.3787865920035359,0.9506775197809679,0.5253447193652392,0.8222198999845065
43,0.37488393313420487,0.9526132903870183,0.5481024689112718,0.8182796822144435
44,0.36463451533034297,0.9588252095499448,0.5683113665248339,0.8049644649028778
45,0.3640484697747939,0.956476897689769,0.5122993873575559,0.8246237461383527
46,0.3661295493247092,0.9589045445124308,0.5527541530533479,0.8055392975990588
47,0.36443424195346263,0.9590632140439729,0.5549215069470498,0.8070338629759275
48,0.3656656474563548,0.9590552805280528,0.6014025845206701,0.7917955687412849
49,0.36505987296010006,0.9579763266906487,0.5002800875271742,0.8265990802874932
50,0.3596516817119649,0.9603960396039604,0.4837337127671792,0.8300585283682896
51,0.358279147065512,0.9629744224422442,0.5095707487028379,0.8228469899067512
52,0.3578067980583745,0.9628712871287128,0.5126937735539217,0.823181438446045
53,0.3605650275847306,0.960292904290429,0.5387070829192033,0.8197219899067512
54,0.3590096958202891,0.9619430693069307,0.5466389114466997,0.8141513379720541
55,0.3575337098376586,0.9649339933993399,0.56944452386636,0.810493311056724
56,0.35283525794646137,0.9674092409240924,0.5118228913213198,0.8297240802874932
57,0.3494381651823277,0.9670284337336474,0.5359362754397667,0.8187604514452127
58,0.3519505778751751,0.9655290049294828,0.5852014943957329,0.8001045153691219
59,0.3537529320409982,0.9658384108700768,0.5280357448527446,0.8199101172960721
60,0.3495819550929683,0.9672029702970297,0.5463856767576475,0.8157817725951855
61,0.35032833025793825,0.9655290049294828,0.5364701002836227,0.8225647995105156
62,0.34891483649955723,0.9668697640053904,0.5613629225641489,0.8113189798135024
63,0.3490699004418779,0.9672109038129498,0.5775921559677675,0.8118520067288325
64,0.3466418953028449,0.969059405940594,0.5332272065946689,0.8193457360451039
65,0.3477206799653497,0.968829334962486,0.5662570057006983,0.8140990802874932
66,0.343962560785879,0.9707095709570958,0.5150043121610697,0.8235263379720541
67,0.3412928888113192,0.9731610181308029,0.5338996999538862,0.8211642975990588
68,0.3422715491784288,0.9700907590759076,0.4911102337332872,0.8376985788345337
69,0.34124144400307055,0.9734942244224423,0.5161965678517635,0.8290029264413393
70,0.3413065431928477,0.9730340824662262,0.5066512604172413,0.8311141307537372
71,0.34310048336636506,0.9701700940383936,0.5107316507742955,0.8271321072028234
72,0.34127064949215047,0.9721534653465347,0.5055794087166969,0.8300585283682896
73,0.3378446118863109,0.9742955065796478,0.5166339432104275,0.8275606187490316
74,0.33844276111904936,0.973470424071397,0.48435148112475873,0.844335284599891
75,0.33809861137528624,0.9745255775577558,0.4798887618172627,0.8415029264413394
76,0.3379668064243329,0.9740416350537794,0.5400874578322356,0.8246341975835654
77,0.3353839539261934,0.9756600660066007,0.5113478452826922,0.8346258360605974
78,0.33357207718068616,0.9771039603960396,0.5314847078460914,0.8275606187490316
79,0.3351396277989491,0.9764851485148515,0.5502262561367108,0.8200668898912576
80,0.33866949069617996,0.9714315181518152,0.48021969124674796,0.8424122076768141
81,0.3318300176374983,0.9784209191209019,0.5172052026081544,0.8331835283682897
82,0.33647563227332467,0.975533130342024,0.5217011035921482,0.8274665552836198
83,0.3355782649698037,0.9760726072607261,0.5057308752949421,0.8389945653768686
84,0.32958826176797595,0.9789603960396039,0.5388055115938186,0.8220317725951855
85,0.3313564925697377,0.9776196369636964,0.5428904392684881,0.8242892975990589
86,0.3327426225832193,0.9762788778877888,0.5009952040819021,0.8415447326806875
87,0.33643791935231426,0.9751205890878986,0.5067997904064564,0.8329013379720541
88,0.3309649223148233,0.9780321782178217,0.5035450066511448,0.834960284599891
89,0.32716740525201604,0.9805867607050603,0.5415400593613203,0.8251567725951855
90,0.3284130560682945,0.9799917491749175,0.5280943426088645,0.8271321072028234
91,0.3311391862312166,0.9778021072397137,0.4949866874000201,0.838806438446045
92,0.330714355109155,0.9784447194719472,0.5077758866147353,0.8336120403729952
93,0.3261338665147032,0.9801504190998895,0.5097435769553368,0.8379389634499184
94,0.3278718589752814,0.9802297538656606,0.5142270298244861,0.8347198999845065
95,0.32832356608740176,0.9791666666666666,0.46638678022875235,0.8471676422999456
96,0.3264785575197868,0.982236925721562,0.5589130521966861,0.8197742475913121
97,0.32815712975590144,0.9798648135103408,0.4919564115599944,0.8426003346076378
