epoch,timestamp,train_loss_epoch,train_accuracy_epoch
0,2026-01-01T23:19:10.872595,1.073527421951294,0.4721875
0,2026-01-01T23:22:55.524378,1.0678879310344827,0.0017959770114942528,1.0,0.0006021194604987881,0.3333333326666667,0.0006021194604987881,0.0012020675441889875
1,2026-01-02T00:06:52.127208,1.034735051393509,0.475625
2,2026-01-02T00:50:43.431669,1.0108212798833847,0.500625
3,2026-01-02T01:34:42.090897,0.9979342925548553,0.513125
4,2026-01-02T02:18:45.068540,0.9870502328872681,0.5159375
1735,2026-01-02T02:22:26.278820,1.0288254310344827,0.05316091954022988,1.0,0.017581888246564613,0.33333333331050224,0.017581888246564613,0.033401967195641334
