epoch,accuracy,loss,lr,top1,val_accuracy,val_loss,val_top1
0,0.43867412209510803,2.7220044136047363,0.1,0.43867412209510803,0.38481104373931885,2.6147539615631104,0.38481104373931885
1,0.43995651602745056,2.50144624710083,0.1,0.43995651602745056,0.45530521869659424,2.39643931388855,0.45530521869659424
2,0.44502806663513184,2.3079683780670166,0.1,0.44502806663513184,0.45530521869659424,2.2162256240844727,0.45530521869659424
3,0.4362434446811676,2.1406614780426025,0.1,0.4362434446811676,0.45530521869659424,2.067166566848755,0.45530521869659424
4,0.4427639842033386,1.996841549873352,0.1,0.4427639842033386,0.45530521869659424,1.928380012512207,0.45530521869659424
5,0.44629594683647156,1.8705710172653198,0.1,0.44629594683647156,0.45530521869659424,1.809304118156433,0.45530521869659424
6,0.4459336996078491,1.7602671384811401,0.1,0.4459336996078491,0.45530521869659424,1.7078897953033447,0.45530521869659424
7,0.4382358193397522,1.6666412353515625,0.1,0.4382358193397522,0.45530521869659424,1.62172269821167,0.45530521869659424
8,0.4352472424507141,1.5843788385391235,0.1,0.4352472424507141,0.45530521869659424,1.5446220636367798,0.45530521869659424
9,0.44747328758239746,1.5075252056121826,0.1,0.44747328758239746,0.45530521869659424,1.4780114889144897,0.45530521869659424
10,0.4339793622493744,1.4463101625442505,0.1,0.4339793622493744,0.45530521869659424,1.414607048034668,0.45530521869659424
11,0.43796414136886597,1.394323706626892,0.1,0.43796414136886597,0.45530521869659424,1.3623253107070923,0.45530521869659424
12,0.43977540731430054,1.3452694416046143,0.1,0.43977540731430054,0.45530521869659424,1.3207095861434937,0.45530521869659424
13,0.4404999017715454,1.3042570352554321,0.1,0.4404999017715454,0.45530521869659424,1.2804250717163086,0.45530521869659424
14,0.43968483805656433,1.2657500505447388,0.1,0.43968483805656433,0.45530521869659424,1.2475982904434204,0.45530521869659424
15,0.4404093325138092,1.2367969751358032,0.1,0.4404093325138092,0.4182412922382355,1.2227591276168823,0.4182412922382355
16,0.4404093325138092,1.207919716835022,0.1,0.4404093325138092,0.45530521869659424,1.195888638496399,0.45530521869659424
17,0.43660569190979004,1.1848387718200684,0.1,0.43660569190979004,0.45530521869659424,1.1769942045211792,0.45530521869659424
18,0.43778300285339355,1.163443684577942,0.1,0.43778300285339355,0.45530521869659424,1.1482573747634888,0.45530521869659424
19,0.43986597657203674,1.1449257135391235,0.1,0.43986597657203674,0.45530521869659424,1.1471608877182007,0.45530521869659424
20,0.4470204710960388,1.128764271736145,0.1,0.4470204710960388,0.45530521869659424,1.1198784112930298,0.45530521869659424
21,0.4445752501487732,1.113904356956482,0.1,0.4445752501487732,0.45530521869659424,1.102522850036621,0.45530521869659424
22,0.43651512265205383,1.105953574180603,0.1,0.43651512265205383,0.45530521869659424,1.1241682767868042,0.45530521869659424
23,0.4395036995410919,1.0958783626556396,0.1,0.4395036995410919,0.45530521869659424,1.0766602754592896,0.45530521869659424
24,0.4405904710292816,1.0843117237091064,0.1,0.4405904710292816,0.45530521869659424,1.1018580198287964,0.45530521869659424
25,0.4422205984592438,1.0769098997116089,0.1,0.4422205984592438,0.45530521869659424,1.069501280784607,0.45530521869659424
26,0.4351566731929779,1.0716124773025513,0.1,0.4351566731929779,0.45530521869659424,1.0684739351272583,0.45530521869659424
27,0.4352472424507141,1.0649360418319702,0.1,0.4352472424507141,0.45530521869659424,1.053815484046936,0.45530521869659424
28,0.43977540731430054,1.0595203638076782,0.1,0.43977540731430054,0.45530521869659424,1.0516605377197266,0.45530521869659424
29,0.4435790479183197,1.0514200925827026,0.1,0.4435790479183197,0.45530521869659424,1.0458999872207642,0.45530521869659424
30,0.4468393325805664,1.0453568696975708,0.01,0.4468393325805664,0.45530521869659424,1.0449591875076294,0.45530521869659424
31,0.4512769281864166,1.0461984872817993,0.01,0.4512769281864166,0.45530521869659424,1.0430967807769775,0.45530521869659424
32,0.45046186447143555,1.0449817180633545,0.01,0.45046186447143555,0.45530521869659424,1.0429162979125977,0.45530521869659424
