epoch,accuracy,loss,lr,top1,val_accuracy,val_loss,val_top1
0,0.44815751910209656,1.4406977891921997,0.01,0.44815751910209656,0.45530521869659424,1.4361934661865234,0.45530521869659424
1,0.4523636996746063,1.429828405380249,0.01,0.4523636996746063,0.45530521869659424,1.4307509660720825,0.45530521869659424
2,0.45897483825683594,1.4208290576934814,0.01,0.45897483825683594,0.4803779125213623,1.4052577018737793,0.4803779125213623
3,0.4828835427761078,1.4062652587890625,0.01,0.4828835427761078,0.5563226938247681,1.3754277229309082,0.5563226938247681
4,0.5002716779708862,1.3887505531311035,0.01,0.5002716779708862,0.5512354373931885,1.3661518096923828,0.5512354373931885
5,0.5143995881080627,1.368406891822815,0.01,0.5143995881080627,0.5294331312179565,1.3501120805740356,0.5294331312179565
6,0.5289802551269531,1.3479437828063965,0.01,0.5289802551269531,0.5479651093482971,1.30040442943573,0.5479651093482971
7,0.5287085771560669,1.3354363441467285,0.01,0.5287085771560669,0.5788517594337463,1.2764148712158203,0.5788517594337463
8,0.5328744649887085,1.3151044845581055,0.01,0.5328744649887085,0.6104651093482971,1.2630277872085571,0.6104651093482971
9,0.5778844356536865,1.262905240058899,0.01,0.5778844356536865,0.5973837375640869,1.212659478187561,0.5973837375640869
10,0.5921934247016907,1.2341845035552979,0.01,0.5921934247016907,0.6388081312179565,1.1598023176193237,0.6388081312179565
11,0.6002535820007324,1.2075411081314087,0.01,0.6002535820007324,0.6366279125213623,1.137142300605774,0.6366279125213623
12,0.6116645336151123,1.180336833000183,0.01,0.6116645336151123,0.6464389562606812,1.1160435676574707,0.6464389562606812
13,0.6194530129432678,1.1530569791793823,0.01,0.6194530129432678,0.59375,1.1636548042297363,0.59375
14,0.6326752305030823,1.129808783531189,0.01,0.6326752305030823,0.679142415523529,1.0452767610549927,0.679142415523529
15,0.6314073801040649,1.130954623222351,0.01,0.6314073801040649,0.7009447813034058,0.9937129616737366,0.7009447813034058
16,0.6517841219902039,1.0854578018188477,0.01,0.6517841219902039,0.6678779125213623,1.027808666229248,0.6678779125213623
17,0.6536859273910522,1.066235065460205,0.01,0.6536859273910522,0.707848846912384,0.9893179535865784,0.707848846912384
18,0.6638290286064148,1.0504486560821533,0.01,0.6638290286064148,0.710392415523529,0.9467155337333679,0.710392415523529
19,0.6668176054954529,1.0443748235702515,0.01,0.6668176054954529,0.6726017594337463,1.0286920070648193,0.6726017594337463
20,0.6727042198181152,1.0266871452331543,0.01,0.6727042198181152,0.7289243936538696,0.940185546875,0.7289243936538696
21,0.6829378604888916,1.0102450847625732,0.01,0.6829378604888916,0.694767415523529,0.9872340559959412,0.694767415523529
22,0.6940771341323853,0.9892194271087646,0.01,0.6940771341323853,0.7510901093482971,0.883053719997406,0.7510901093482971
23,0.7070277333259583,0.9606388211250305,0.01,0.7070277333259583,0.7347383499145508,0.9105378985404968,0.7347383499145508
