epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5783817768096924,0.9029304385185242,0.01,0.5981206893920898,1.0860764980316162
1,0.6461079716682434,0.7818602323532104,0.01,0.46187207102775574,3.5383291244506836
2,0.6735596656799316,0.708325982093811,0.01,0.658474862575531,0.7048074007034302
3,0.7182589769363403,0.6362550854682922,0.01,0.5829418301582336,1.0943090915679932
4,0.7353259921073914,0.5961452722549438,0.01,0.6613661050796509,0.7854689359664917
5,0.7609716653823853,0.5464656352996826,0.01,0.42970725893974304,1.5216615200042725
6,0.7789416909217834,0.5113180875778198,0.01,0.6371521353721619,0.7190325856208801
7,0.7905905842781067,0.48251640796661377,0.01,0.7477412223815918,0.6069326996803284
8,0.804767906665802,0.45935317873954773,0.01,0.6660643219947815,0.90898197889328
9,0.8108181357383728,0.44585859775543213,0.01,0.7585833072662354,0.573701024055481
10,0.8234603404998779,0.4184699058532715,0.01,0.2605710029602051,4.520966529846191
11,0.8285172581672668,0.41293302178382874,0.01,0.7968919277191162,0.5003209114074707
12,0.841791570186615,0.38863134384155273,0.01,0.6787133812904358,0.741208016872406
13,0.8431460857391357,0.3763284981250763,0.01,0.7950849533081055,0.5285847187042236
14,0.8528986573219299,0.3635670244693756,0.01,0.7918323278427124,0.5449631810188293
15,0.8571428656578064,0.3548106551170349,0.01,0.7502710223197937,0.6240964531898499
16,0.8575040698051453,0.3486229181289673,0.01,0.7838814854621887,0.5916774868965149
17,0.87186199426651,0.3262467384338379,0.01,0.8091796040534973,0.4717499613761902
18,0.8714104890823364,0.31404778361320496,0.01,0.6797975897789001,0.6917312741279602
19,0.8810727596282959,0.30327093601226807,0.01,0.7441272139549255,0.6868526935577393
20,0.8738486766815186,0.3139413893222809,0.01,0.8482110500335693,0.3771715462207794
21,0.8851363658905029,0.2876099944114685,0.01,0.6776291728019714,0.7978291511535645
22,0.8913671374320984,0.2752601206302643,0.01,0.7083483934402466,0.6729231476783752
23,0.8948889374732971,0.2702252268791199,0.01,0.8203830718994141,0.47096386551856995
24,0.8993136882781982,0.25477197766304016,0.01,0.8254427313804626,0.47706085443496704
25,0.8995845913887024,0.25599464774131775,0.01,0.8326707482337952,0.41559430956840515
26,0.9017518758773804,0.2506174147129059,0.01,0.8062884211540222,0.5160118937492371
27,0.9105111360549927,0.23501405119895935,0.01,0.865196943283081,0.3382520377635956
28,0.904731810092926,0.2508372664451599,0.01,0.8330321907997131,0.42635494470596313
29,0.9079826474189758,0.2348317801952362,0.01,0.8254427313804626,0.43695273995399475
30,0.9159291982650757,0.21642965078353882,0.01,0.8894109129905701,0.31831610202789307
31,0.9155679941177368,0.21763448417186737,0.01,0.8142392635345459,0.5420560836791992
32,0.9208055138587952,0.20050479471683502,0.01,0.8449584245681763,0.4253696799278259
33,0.9224309325218201,0.20290613174438477,0.01,0.835561990737915,0.4800454080104828
34,0.9224309325218201,0.19957752525806427,0.01,0.8792916536331177,0.3792421221733093
35,0.9224309325218201,0.20730094611644745,0.01,0.856523334980011,0.40004149079322815
36,0.9255011677742004,0.19592024385929108,0.01,0.7600288987159729,0.6668994426727295
37,0.9297453761100769,0.18274961411952972,0.01,0.7806288599967957,0.5842628479003906
38,0.9304677844047546,0.185670405626297,0.01,0.7986989617347717,0.5619561076164246
39,0.9348925352096558,0.16898468136787415,0.01,0.847126841545105,0.5108293294906616
40,0.9263138771057129,0.19175732135772705,0.01,0.8427900075912476,0.4740692973136902
41,0.940491259098053,0.16356085240840912,0.01,0.886158287525177,0.33135363459587097
42,0.9429293870925903,0.15177759528160095,0.01,0.8427900075912476,0.5146834850311279
43,0.9407621622085571,0.14851266145706177,0.01,0.8084568381309509,0.7157698273658752
44,0.9283908009529114,0.19215218722820282,0.01,0.787495493888855,0.5130853652954102
45,0.9434711933135986,0.15120697021484375,0.01,0.8796530365943909,0.36167171597480774
46,0.9635181427001953,0.10022886842489243,0.0009999999,0.916154682636261,0.25999173521995544
47,0.975347638130188,0.07486069202423096,0.0009999999,0.9172388911247253,0.2585216760635376
48,0.9761603474617004,0.06371205300092697,0.0009999999,0.9208528995513916,0.2612706422805786
49,0.9813978672027588,0.05917445570230484,0.0009999999,0.9168775081634521,0.2674455940723419
50,0.9824814796447754,0.054525334388017654,0.0009999999,0.9201301336288452,0.26821741461753845
51,0.9824814796447754,0.053566645830869675,0.0009999999,0.9186844825744629,0.27349621057510376
52,0.9817590713500977,0.05542660132050514,0.0009999999,0.9168775081634521,0.270122766494751
53,0.9853711128234863,0.0471511147916317,0.0009999999,0.9176002740859985,0.2830396294593811
54,0.984829306602478,0.04834941029548645,0.0009999999,0.9176002740859985,0.28348508477211
55,0.9858226180076599,0.04393991827964783,0.0009999999,0.9186844825744629,0.2913840413093567
56,0.9857323169708252,0.04445713758468628,0.0009999999,0.921937108039856,0.28420549631118774
57,0.9869062900543213,0.04217665269970894,0.0009999999,0.9179617166519165,0.2817417085170746
58,0.9866353869438171,0.038938771933317184,0.0009999999,0.9179617166519165,0.28987762331962585
59,0.986364483833313,0.04225822165608406,0.0009999999,0.9165160655975342,0.2903105914592743
60,0.9880802035331726,0.03903096541762352,0.0009999999,0.9179617166519165,0.3118910491466522
61,0.9877189993858337,0.039627958089113235,0.0009999999,0.9204915165901184,0.29677340388298035
62,0.9871771931648254,0.03844265639781952,0.0009999999,0.9176002740859985,0.3024972379207611
63,0.9880802035331726,0.038559265434741974,9.999999e-05,0.9186844825744629,0.2976166903972626
64,0.9898862242698669,0.03346146270632744,9.999999e-05,0.9186844825744629,0.29802635312080383
65,0.9907892346382141,0.032227396965026855,9.999999e-05,0.9197686910629272,0.29856929183006287
66,0.9915116429328918,0.030112486332654953,9.999999e-05,0.9186844825744629,0.30063968896865845
67,0.9903377294540405,0.03116552159190178,9.999999e-05,0.9186844825744629,0.29999181628227234
68,0.9906989336013794,0.029621412977576256,9.999999e-05,0.9201301336288452,0.30140170454978943
69,0.991782546043396,0.032492998987436295,9.999999e-05,0.919407308101654,0.30059847235679626
70,0.9910601377487183,0.030558379366993904,9.999999e-05,0.9186844825744629,0.3020152747631073
71,0.9908795356750488,0.030784156173467636,9.999999e-05,0.9179617166519165,0.3003780245780945
72,0.9921437501907349,0.02746206894516945,9.999999e-05,0.9168775081634521,0.30189529061317444
73,0.9929564595222473,0.02761879377067089,9.999999e-05,0.9183230996131897,0.3030553162097931
74,0.9919631481170654,0.029227983206510544,9.999999e-05,0.9186844825744629,0.30215996503829956
75,0.988260805606842,0.034460581839084625,9.999999e-05,0.9179617166519165,0.3041408658027649
76,0.9916019439697266,0.029024532064795494,9.999999e-05,0.9186844825744629,0.3043002486228943
77,0.9913310408592224,0.029691653326153755,9.999999e-05,0.9179617166519165,0.30436670780181885
78,0.9926855564117432,0.026806732639670372,1e-05,0.9176002740859985,0.30379536747932434
79,0.9931370615959167,0.024918848648667336,1e-05,0.9176002740859985,0.3047524392604828
80,0.9926855564117432,0.027308668941259384,1e-05,0.9168775081634521,0.3049808442592621
81,0.9918728470802307,0.02916482649743557,1e-05,0.9190459251403809,0.30511000752449036
82,0.9912407398223877,0.030174147337675095,1e-05,0.9168775081634521,0.3049411475658417
83,0.9916922450065613,0.029145581647753716,1e-05,0.9176002740859985,0.3049285411834717
84,0.9913310408592224,0.028552686795592308,1e-05,0.9190459251403809,0.30380862951278687
85,0.9921437501907349,0.029605625197291374,1e-05,0.9179617166519165,0.30515241622924805
86,0.9912407398223877,0.031153181567788124,1e-05,0.9172388911247253,0.3063412010669708
87,0.9902474284172058,0.030756846070289612,1e-05,0.9179617166519165,0.30487367510795593
88,0.9935885667800903,0.02581559121608734,1e-05,0.9186844825744629,0.30480965971946716
89,0.9918728470802307,0.028192507103085518,1e-05,0.9186844825744629,0.3053075969219208
90,0.9922340512275696,0.028188243508338928,1e-05,0.9183230996131897,0.3052766025066376
91,0.9919631481170654,0.027768442407250404,1e-05,0.9172388911247253,0.3036964535713196
92,0.9925049543380737,0.026092616841197014,1e-05,0.919407308101654,0.30533599853515625
93,0.9919631481170654,0.029648108407855034,1e-05,0.9190459251403809,0.30541902780532837
