epoch,accuracy,loss,lr,top1,val_accuracy,val_loss,val_top1
0,0.4502348303794861,1.2479710578918457,0.01,0.4502348303794861,0.38481104373931885,1.2653769254684448,0.38481104373931885
1,0.458128958940506,1.2439442873001099,0.01,0.458128958940506,0.45530521869659424,1.2443078756332397,0.45530521869659424
2,0.46802905201911926,1.237339973449707,0.01,0.46802905201911926,0.5032703280448914,1.2293142080307007,0.5032703280448914
3,0.46666666865348816,1.2383086681365967,0.01,0.46666666865348816,0.4723837077617645,1.2298167943954468,0.4723837077617645
4,0.486194372177124,1.227845311164856,0.01,0.486194372177124,0.5243459343910217,1.2175191640853882,0.5243459343910217
5,0.4883742034435272,1.2235240936279297,0.01,0.4883742034435272,0.5450581312179565,1.2105573415756226,0.5450581312179565
6,0.5017257332801819,1.210692286491394,0.01,0.5017257332801819,0.5356104373931885,1.197278618812561,0.5356104373931885
7,0.4944595694541931,1.2185509204864502,0.01,0.4944595694541931,0.5432412624359131,1.1873551607131958,0.5432412624359131
8,0.5155313611030579,1.1993623971939087,0.01,0.5155313611030579,0.5494186282157898,1.165838599205017,0.5494186282157898
9,0.5148955583572388,1.1908074617385864,0.01,0.5148955583572388,0.5370639562606812,1.1653904914855957,0.5370639562606812
10,0.5158946514129639,1.1860209703445435,0.01,0.5158946514129639,0.5301598906517029,1.168836236000061,0.5301598906517029
11,0.5205267667770386,1.1775987148284912,0.01,0.5205267667770386,0.5646802186965942,1.1438168287277222,0.5646802186965942
12,0.5304268598556519,1.1679856777191162,0.01,0.5304268598556519,0.5454215407371521,1.1372270584106445,0.5454215407371521
13,0.5308809876441956,1.1589288711547852,0.01,0.5308809876441956,0.5857558250427246,1.1234030723571777,0.5857558250427246
14,0.5447774529457092,1.144469141960144,0.01,0.5447774529457092,0.5904796719551086,1.1147425174713135,0.5904796719551086
15,0.5476838946342468,1.1362874507904053,0.01,0.5476838946342468,0.5904796719551086,1.0749982595443726,0.5904796719551086
16,0.5655767321586609,1.103306531906128,0.01,0.5655767321586609,0.5632267594337463,1.1067430973052979,0.5632267594337463
17,0.5764759182929993,1.0879483222961426,0.01,0.5764759182929993,0.6061046719551086,1.026418685913086,0.6061046719551086
18,0.5741144418716431,1.0840328931808472,0.01,0.5741144418716431,0.6242732405662537,1.036726951599121,0.6242732405662537
19,0.5828337669372559,1.0736784934997559,0.01,0.5828337669372559,0.6431686282157898,0.9919439554214478,0.6431686282157898
20,0.5969119071960449,1.0550962686538696,0.01,0.5969119071960449,0.6268168687820435,1.0204013586044312,0.6268168687820435
21,0.5971843600273132,1.0432422161102295,0.01,0.5971843600273132,0.6369912624359131,1.0093166828155518,0.6369912624359131
22,0.5976384878158569,1.0453091859817505,0.01,0.5976384878158569,0.6428052186965942,0.9557703733444214,0.6428052186965942
23,0.6161671280860901,1.0008280277252197,0.01,0.6161671280860901,0.6606104373931885,0.9364181160926819,0.6606104373931885
24,0.6159854531288147,1.0109710693359375,0.01,0.6159854531288147,0.6689680218696594,0.9106314778327942,0.6689680218696594
25,0.6223433017730713,0.9962998628616333,0.01,0.6223433017730713,0.6395348906517029,0.956020712852478,0.6395348906517029
26,0.6272479295730591,0.9855136275291443,0.01,0.6272479295730591,0.6507993936538696,0.9441500902175903,0.6507993936538696
27,0.6257039308547974,0.9775229096412659,0.01,0.6257039308547974,0.6631540656089783,0.9175752401351929,0.6631540656089783
28,0.6435967087745667,0.9546038508415222,0.01,0.6435967087745667,0.6929506063461304,0.8629823923110962,0.6929506063461304
29,0.6500453948974609,0.9420791268348694,0.01,0.6500453948974609,0.6842296719551086,0.8884909749031067,0.6842296719551086
30,0.6647593379020691,0.9150835871696472,0.001,0.6647593379020691,0.6914970874786377,0.836668074131012,0.6914970874786377
31,0.6763851046562195,0.8959158062934875,0.001,0.6763851046562195,0.692223846912384,0.8303945064544678,0.692223846912384
32,0.6712988018989563,0.8961207866668701,0.001,0.6712988018989563,0.7056686282157898,0.821433424949646,0.7056686282157898
33,0.6787465810775757,0.883924663066864,0.001,0.6787465810775757,0.7063953280448914,0.8133995532989502,0.7063953280448914
34,0.6760218143463135,0.8829100728034973,0.001,0.6760218143463135,0.7063953280448914,0.8151679635047913,0.7063953280448914
35,0.6735695004463196,0.883230447769165,0.001,0.6735695004463196,0.707848846912384,0.8074241280555725,0.707848846912384
36,0.6812897324562073,0.8685591220855713,0.001,0.6812897324562073,0.7198401093482971,0.8034901022911072,0.7198401093482971
37,0.6849228143692017,0.8711971640586853,0.001,0.6849228143692017,0.710392415523529,0.8079570531845093,0.710392415523529
38,0.6824705004692078,0.8750475645065308,0.001,0.6824705004692078,0.7176598906517029,0.8001284003257751,0.7176598906517029
39,0.6839237213134766,0.8632694482803345,0.001,0.6839237213134766,0.7220203280448914,0.8178678750991821,0.7220203280448914
40,0.6906448602676392,0.8613901138305664,0.001,0.6906448602676392,0.7238371968269348,0.7947716116905212,0.7238371968269348
41,0.6936421394348145,0.8524104356765747,0.001,0.6936421394348145,0.7278342843055725,0.7844100594520569,0.7278342843055725
42,0.6893733143806458,0.8554915189743042,0.001,0.6893733143806458,0.7202034592628479,0.7864164113998413,0.7202034592628479
43,0.6995458602905273,0.8442162871360779,0.001,0.6995458602905273,0.7278342843055725,0.7918926477432251,0.7278342843055725
44,0.6948229074478149,0.8434704542160034,0.001,0.6948229074478149,0.7238371968269348,0.7800372838973999,0.7238371968269348
