epoch,accuracy,loss,lr,top1,val_accuracy,val_loss,val_top1
0,0.4423771798610687,1.4410825967788696,0.01,0.4423771798610687,0.45530521869659424,1.4394900798797607,0.45530521869659424
1,0.4500090479850769,1.4325529336929321,0.01,0.4500090479850769,0.45530521869659424,1.4301940202713013,0.45530521869659424
2,0.45263537764549255,1.425899624824524,0.01,0.45263537764549255,0.45530521869659424,1.4259586334228516,0.45530521869659424
3,0.45254483819007874,1.4201692342758179,0.01,0.45254483819007874,0.45530521869659424,1.418121099472046,0.45530521869659424
4,0.45064300298690796,1.4144985675811768,0.01,0.45064300298690796,0.45530521869659424,1.414670705795288,0.45530521869659424
5,0.45245426893234253,1.4102811813354492,0.01,0.45245426893234253,0.45530521869659424,1.406389594078064,0.45530521869659424
6,0.45245426893234253,1.4031710624694824,0.01,0.45245426893234253,0.45530521869659424,1.4005680084228516,0.45530521869659424
7,0.4544466435909271,1.3953241109848022,0.01,0.4544466435909271,0.45530521869659424,1.3876992464065552,0.45530521869659424
8,0.47808367013931274,1.3835539817810059,0.01,0.47808367013931274,0.4880087077617645,1.371132493019104,0.4880087077617645
9,0.4966491460800171,1.3663231134414673,0.01,0.4966491460800171,0.5479651093482971,1.3439795970916748,0.5479651093482971
10,0.5047998428344727,1.350174903869629,0.01,0.5047998428344727,0.5352470874786377,1.315904974937439,0.5352470874786377
11,0.5177503824234009,1.3336161375045776,0.01,0.5177503824234009,0.4963662922382355,1.3234246969223022,0.4963662922382355
12,0.5306103825569153,1.3141963481903076,0.01,0.5306103825569153,0.5145348906517029,1.2861599922180176,0.5145348906517029
13,0.547002375125885,1.284988284111023,0.01,0.547002375125885,0.5784883499145508,1.2715623378753662,0.5784883499145508
14,0.5678319334983826,1.2528175115585327,0.01,0.5678319334983826,0.5119912624359131,1.3629117012023926,0.5119912624359131
15,0.5926462411880493,1.209619402885437,0.01,0.5926462411880493,0.5901162624359131,1.2896034717559814,0.5901162624359131
16,0.5970838665962219,1.1937512159347534,0.01,0.5970838665962219,0.6442587375640869,1.1396746635437012,0.6442587375640869
17,0.6152870655059814,1.1586118936538696,0.01,0.6152870655059814,0.6617006063461304,1.0565062761306763,0.6617006063461304
18,0.6132041215896606,1.142877459526062,0.01,0.6132041215896606,0.6784157156944275,1.0334484577178955,0.6784157156944275
19,0.6262452602386475,1.1182390451431274,0.01,0.6262452602386475,0.6805959343910217,1.0156623125076294,0.6805959343910217
20,0.6307734251022339,1.095324993133545,0.01,0.6307734251022339,0.6885901093482971,0.9992630481719971,0.6885901093482971
21,0.6423655152320862,1.0665686130523682,0.01,0.6423655152320862,0.6627907156944275,1.017816185951233,0.6627907156944275
22,0.6458975076675415,1.061174750328064,0.01,0.6458975076675415,0.7074854373931885,0.973110556602478,0.7074854373931885
23,0.6620177626609802,1.0405586957931519,0.01,0.6620177626609802,0.6584302186965942,1.0209872722625732,0.6584302186965942
24,0.6604781746864319,1.0297750234603882,0.01,0.6604781746864319,0.7205668687820435,0.9265515804290771,0.7205668687820435
25,0.6809454560279846,0.9884595274925232,0.01,0.6809454560279846,0.7605378031730652,0.8816889524459839,0.7605378031730652
26,0.6828473210334778,0.9832119345664978,0.01,0.6828473210334778,0.7340116500854492,0.8995859026908875,0.7340116500854492
27,0.6960695385932922,0.9568364024162292,0.01,0.6960695385932922,0.7394621968269348,0.9023497700691223,0.7394621968269348
28,0.7042202353477478,0.9402058720588684,0.01,0.7042202353477478,0.7518168687820435,0.8711609840393066,0.7518168687820435
29,0.7127332091331482,0.931062638759613,0.01,0.7127332091331482,0.7725290656089783,0.8476393818855286,0.7725290656089783
30,0.7423474192619324,0.8619616031646729,0.001,0.7423474192619324,0.7917878031730652,0.7896931767463684,0.7917878031730652
31,0.7558413147926331,0.8391298651695251,0.001,0.7558413147926331,0.7961482405662537,0.7782743573188782,0.7961482405662537
32,0.7584676742553711,0.830731987953186,0.001,0.7584676742553711,0.7881540656089783,0.7897480726242065,0.7881540656089783
33,0.761184573173523,0.8313196301460266,0.001,0.761184573173523,0.8019621968269348,0.7775523066520691,0.8019621968269348
34,0.7596449851989746,0.8235458731651306,0.001,0.7596449851989746,0.7874273061752319,0.7764983177185059,0.7874273061752319
35,0.7626335620880127,0.8161413669586182,0.001,0.7626335620880127,0.8074128031730652,0.754388153553009,0.8074128031730652
36,0.7732294797897339,0.8063199520111084,0.001,0.7732294797897339,0.7808866500854492,0.7813853025436401,0.7808866500854492
37,0.7637203335762024,0.8107380867004395,0.001,0.7637203335762024,0.8103197813034058,0.7538292407989502,0.8103197813034058
38,0.769878625869751,0.8027603030204773,0.001,0.769878625869751,0.8114098906517029,0.7632879018783569,0.8114098906517029
39,0.771871030330658,0.7981557250022888,0.001,0.771871030330658,0.8099563717842102,0.7493153214454651,0.8099563717842102
40,0.7723238468170166,0.802993655204773,0.001,0.7723238468170166,0.8070493936538696,0.7580419778823853,0.8070493936538696
41,0.7794783711433411,0.7926358580589294,0.001,0.7794783711433411,0.8103197813034058,0.751341700553894,0.8103197813034058
42,0.7830103039741516,0.7901474833488464,0.001,0.7830103039741516,0.8034157156944275,0.7535565495491028,0.8034157156944275
43,0.7755841612815857,0.7895233035087585,0.001,0.7755841612815857,0.8128633499145508,0.7378888726234436,0.8128633499145508
44,0.7777576446533203,0.788116991519928,0.001,0.7777576446533203,0.8092296719551086,0.7533408999443054,0.8092296719551086
45,0.7834631204605103,0.7813974022865295,0.001,0.7834631204605103,0.8095930218696594,0.7333877682685852,0.8095930218696594
46,0.7800217270851135,0.778772234916687,0.001,0.7800217270851135,0.7950581312179565,0.7536899447441101,0.7950581312179565
47,0.7859989404678345,0.7713351845741272,0.001,0.7859989404678345,0.8125,0.738645076751709,0.8125
48,0.7819235920906067,0.7766744494438171,0.001,0.7819235920906067,0.8164970874786377,0.730619490146637,0.8164970874786377
49,0.7885347008705139,0.7667821645736694,0.001,0.7885347008705139,0.7914243936538696,0.7680180668830872,0.7914243936538696
50,0.7859083414077759,0.7643934488296509,0.001,0.7859083414077759,0.7877907156944275,0.755308210849762,0.7877907156944275
51,0.789530873298645,0.7606178522109985,0.001,0.789530873298645,0.8179506063461304,0.7231462001800537,0.8179506063461304
52,0.7903459668159485,0.7611445188522339,0.001,0.7903459668159485,0.8194040656089783,0.7279817461967468,0.8194040656089783
53,0.7968665361404419,0.7575604319572449,0.001,0.7968665361404419,0.8146802186965942,0.7111217379570007,0.8146802186965942
54,0.7912515997886658,0.755095362663269,0.001,0.7912515997886658,0.7943313717842102,0.765414297580719,0.7943313717842102
55,0.7903459668159485,0.7581425905227661,0.001,0.7903459668159485,0.8244912624359131,0.713774561882019,0.8244912624359131
56,0.7954174876213074,0.7478596568107605,0.001,0.7954174876213074,0.8288517594337463,0.6991674900054932,0.8288517594337463
57,0.7949646711349487,0.7489013075828552,0.001,0.7949646711349487,0.8255813717842102,0.7082653045654297,0.8255813717842102
58,0.795508086681366,0.7499635815620422,0.001,0.795508086681366,0.8303052186965942,0.7010530233383179,0.8303052186965942
59,0.7943307161331177,0.7460597157478333,0.001,0.7943307161331177,0.8259447813034058,0.7090221047401428,0.8259447813034058
60,0.8013041019439697,0.7342981696128845,1e-04,0.8013041019439697,0.8306686282157898,0.693096399307251,0.8306686282157898
61,0.8087303042411804,0.7224492430686951,1e-04,0.8087303042411804,0.8339389562606812,0.6930991411209106,0.8339389562606812
62,0.8118094801902771,0.7172436714172363,1e-04,0.8118094801902771,0.8343023061752319,0.6899520754814148,0.8343023061752319
63,0.8115377426147461,0.7199607491493225,1e-04,0.8115377426147461,0.8288517594337463,0.6909225583076477,0.8288517594337463
64,0.8094547986984253,0.7176989912986755,1e-04,0.8094547986984253,0.8295784592628479,0.6874168515205383,0.8295784592628479
65,0.8095453977584839,0.7212777137756348,1e-04,0.8095453977584839,0.8303052186965942,0.6894897818565369,0.8303052186965942
66,0.8088208436965942,0.7214023470878601,1e-04,0.8088208436965942,0.832848846912384,0.6891872882843018,0.832848846912384
67,0.8121716976165771,0.7130013108253479,1e-04,0.8121716976165771,0.8306686282157898,0.6907505393028259,0.8306686282157898
68,0.8119905591011047,0.7159583568572998,1e-04,0.8119905591011047,0.8317587375640869,0.6891188025474548,0.8317587375640869
69,0.8137112855911255,0.7108638286590576,1e-04,0.8137112855911255,0.8332121968269348,0.6872225999832153,0.8332121968269348
70,0.8117188811302185,0.7150956988334656,1e-04,0.8117188811302185,0.8321220874786377,0.6885240077972412,0.8321220874786377
71,0.8163376450538635,0.706423819065094,1e-04,0.8163376450538635,0.8252180218696594,0.6992514729499817,0.8252180218696594
72,0.8136207461357117,0.7143458724021912,1e-04,0.8136207461357117,0.832848846912384,0.6875192523002625,0.832848846912384
73,0.808549165725708,0.7190311551094055,1e-04,0.808549165725708,0.8306686282157898,0.6862585544586182,0.8306686282157898
74,0.8166998624801636,0.7150769829750061,1e-04,0.8166998624801636,0.8332121968269348,0.6843336224555969,0.8332121968269348
75,0.8129867911338806,0.7120817303657532,1e-04,0.8129867911338806,0.835392415523529,0.6839555501937866,0.835392415523529
76,0.8101792931556702,0.7101332545280457,1e-04,0.8101792931556702,0.8332121968269348,0.6857131719589233,0.8332121968269348
77,0.8157036900520325,0.7089889049530029,1e-04,0.8157036900520325,0.832848846912384,0.6913459897041321,0.832848846912384
78,0.8063756823539734,0.7183243632316589,1e-04,0.8063756823539734,0.8273982405662537,0.6917049884796143,0.8273982405662537
79,0.814526379108429,0.7101628184318542,1e-04,0.814526379108429,0.8346657156944275,0.6820275783538818,0.8346657156944275
80,0.8128056526184082,0.7109223008155823,1e-04,0.8128056526184082,0.835392415523529,0.6854599714279175,0.835392415523529
81,0.8151602745056152,0.7075093388557434,1e-04,0.8151602745056152,0.8350290656089783,0.685181736946106,0.8350290656089783
82,0.8157942295074463,0.707969605922699,1e-04,0.8157942295074463,0.8324854373931885,0.6861011981964111,0.8324854373931885
83,0.8116283416748047,0.7122070789337158,1e-04,0.8116283416748047,0.8343023061752319,0.6848617196083069,0.8343023061752319
84,0.8138018250465393,0.7077403664588928,1e-04,0.8138018250465393,0.8335756063461304,0.6815596222877502,0.8335756063461304
85,0.8176054954528809,0.700821578502655,1e-04,0.8176054954528809,0.8350290656089783,0.6845896244049072,0.8350290656089783
86,0.8173338174819946,0.7038798928260803,1e-04,0.8173338174819946,0.8335756063461304,0.6823484301567078,0.8335756063461304
87,0.8141641020774841,0.7068035006523132,1e-04,0.8141641020774841,0.8343023061752319,0.6854140758514404,0.8343023061752319
88,0.8135301470756531,0.7099846005439758,1e-04,0.8135301470756531,0.8299418687820435,0.6827788949012756,0.8299418687820435
