epoch,train_loss,train_accuracy,val_loss,val_accuracy
0,1.0858826561905872,0.45563936781609193,1.0516012146555145,0.5493055556354851
1,0.9652138133158629,0.6381106321839081,0.8481001268173086,0.639798850848757
2,0.7719316787418278,0.7144396551724138,0.7669831790115641,0.6525862073076183
3,0.6737684384844769,0.7704741379310345,0.6792959242031492,0.7009099619141941
4,0.62713898050374,0.7954382183908046,0.6663477717117331,0.7142001917992515
5,0.5774545799726727,0.8309985632183908,0.6549510325508556,0.7211206904773054
6,0.5578658114904644,0.84375,0.8265973550492319,0.6656609198142742
7,0.5576839890630766,0.8435704022988506,0.6269792700293421,0.7340038316003208
8,0.5192867714440685,0.8663793103448276,0.6705624979289099,0.7292863986958033
9,0.5056897723811796,0.8773347701149425,0.6891688470696581,0.7224616860521251
10,0.485335945397958,0.8850574712643678,0.8344215820061749,0.693893678571986
11,0.4834119305870999,0.8909841954022989,0.726185575470157,0.7188218393545042
12,0.4649362817577932,0.9015804597701149,0.6880637650517212,0.7267720308797113
13,0.45793305902645504,0.9096623563218391,0.6838759493039942,0.7365181994164127
14,0.4729817254447389,0.8969109195402298,0.6705108104252268,0.7364224140671478
15,0.45166106796127625,0.9066091954022989,0.6516759679063984,0.7544779695313553
16,0.4443478976515518,0.9154094827586207,0.6877955713833885,0.7368773948187115
17,0.4323388038352988,0.9186422413793104,0.6742988211670141,0.7360632186648489
18,0.4277515769347377,0.9193606321839081,0.6363021162734634,0.7517001923473402
19,0.4278750369946162,0.9211566091954023,0.6201530635014347,0.7529454025728949
20,0.4228497827532648,0.9247485632183908,0.6441783016954346,0.7573036400751135
21,0.4135965249319186,0.9310344827586207,0.6541663597541294,0.7504789274314354
22,0.4177769711990466,0.9279813218390804,0.6714034850398699,0.7421216478292969
23,0.4143270185624046,0.9337284482758621,0.6512360962471743,0.7489942531476076
24,0.4050794728528494,0.9355244252873564,0.750359909844467,0.7366858241201817
25,0.39519790842615327,0.9405531609195402,0.7501356089166527,0.7362787360432504
26,0.39525069262104473,0.9414511494252874,0.7251946045321295,0.7374042149247795
27,0.38541620815622396,0.9484554597701149,0.7444325511226024,0.734841954434055
28,0.38483465814042367,0.9455818965517241,0.7510717630215075,0.7366858241201817
29,0.3823514335799491,0.9489942528735632,0.7193816517447603,0.7503831420821705
30,0.3827433810494412,0.9500718390804598,0.7038760309846237,0.7485392723960438
31,0.3764885862668355,0.9534841954022989,0.7028586767271332,0.7478208815914461
32,0.37505246236406525,0.9545617816091954,0.7629932756910379,0.7441810348938251
33,0.37321101934060286,0.9538433908045977,0.719860152523408,0.743151341361561
34,0.3693336998594218,0.9558189655172413,0.7367247449255537,0.7423850578823309
35,0.3622287172695686,0.9617456896551724,0.7591763986167551,0.749209770526009
36,0.3684335568512993,0.9581537356321839,0.7138331105996822,0.7533045979751938
37,0.3704360858804878,0.9563577586206896,0.6991714882268303,0.7557710731166533
38,0.36406091283792735,0.9604885057471264,0.6974460599494392,0.7600814179442394
39,0.35760848001502027,0.9633620689655172,0.7164985679261301,0.7439176248407912
40,0.3589973346940402,0.9612068965517241,0.6742227765164156,0.7681752881784548
41,0.36855839244250593,0.9574353448275862,0.68612383789886,0.7579262455304464
42,0.3538951025954608,0.9653376436781609,0.7535928865016877,0.7499760540052393
43,0.3543190998935151,0.9665948275862069,0.7401761008405138,0.749209770526009
44,0.35348517678934954,0.9664152298850575,0.6947652275363604,0.7658285443810211
45,0.34551557042132847,0.9691091954022989,0.7710646954846794,0.7395114946639401
46,0.3520374760545533,0.9671336206896551,0.6929300143115822,0.768342912197113
47,0.35146369125651217,0.9678520114942529,0.7546703305480809,0.744540230296124
48,0.3519481365708099,0.9660560344827587,0.6789131057502209,0.7694204984040096
49,0.34777878156338615,0.9701867816091954,0.7180633937147842,0.7625957857603314
50,0.33999035516004456,0.9739583333333334,0.7710004553798286,0.7539272034305265
51,0.34571088576453857,0.9714439655172413,0.7687125496737574,0.7377155176524458
52,0.33993524347228565,0.9737787356321839,0.7490523828771608,0.7500239466798717
53,0.3411568617341162,0.9719827586206896,0.6980200595297348,0.7676724140671478
54,0.3434838154192629,0.9710847701149425,0.8147472202692224,0.7352011498363539
55,0.3582181146090058,0.9656968390804598,0.7163718544460577,0.7621886976834001
56,0.33807201974693385,0.9737787356321839,0.6994460220823343,0.7644875481210905
57,0.3351655862797266,0.9752155172413793,0.7010997740187864,0.7655172416533547
58,0.3426933569469671,0.9730603448275862,0.700822644192597,0.7723419542970329
59,0.33312587080330686,0.9762931034482759,0.707726560361769,0.7582854409327452
60,0.3379802303067569,0.9750359195402298,0.7083769498885363,0.7630028738372627
61,0.32990605015864316,0.9780890804597702,0.7756078323327947,0.7431034486869286
62,0.33681327001801853,0.9734195402298851,0.7084146674679613,0.7665948278602512
63,0.33415873160307435,0.977191091954023,0.6784406338614979,0.7770593872015503
64,0.3329369507986924,0.9779094827586207,0.6817673957296486,0.7669061305879177
65,0.33356622871996344,0.9770114942528736,0.7383220332364241,0.7496168586029404
66,0.33410334689863797,0.9761135057471264,0.7292889983061401,0.7540229887797915
67,0.32784000278889447,0.9802442528735632,0.7366925004398686,0.7521791190936647
68,0.33142133844994953,0.9788074712643678,0.7616431416793802,0.744636015645389
69,0.33743649652634544,0.9775502873563219,0.7285735674801914,0.7557231804420208
70,0.3724710305874375,0.9586925287356322,0.6825511285542757,0.7740900386338947
71,0.331190542756826,0.9780890804597702,0.781368840271714,0.7362787360432504
72,0.3306371120885871,0.9788074712643678,0.739846370814518,0.7520833337443998
73,0.3312141938113618,0.9775502873563219,0.7958749049696429,0.73017241420417
74,0.3303233643715409,0.9780890804597702,0.740092918191148,0.7543342915074579
75,0.32493850605926294,0.9798850574712644,0.7305445302834456,0.7517720310167334
76,0.326900200083338,0.9806034482758621,0.711056058605512,0.7715756708178027
77,0.3240943092039262,0.9823994252873564,0.7388620291804445,0.7625957857603314
78,0.324275363964596,0.9825790229885057,0.7280888468369671,0.7517720310167334
79,0.3306383166847558,0.9795258620689655,0.7183797129098026,0.7554118777143544
80,0.32351458672134353,0.9834770114942529,0.7871017858985512,0.7303160922280674
81,0.32218374620223866,0.9827586206896551,0.7183434618958111,0.7604406133465383
82,0.32154145185974825,0.9838362068965517,0.7066531181763643,0.7679837167948141
83,0.322667404837992,0.983117816091954,0.7471556339798302,0.75761494280278
84,0.32298106143529387,0.9834770114942529,0.699175811019437,0.7625957857603314
85,0.31761130810469046,0.9865301724137931,0.7480978273369115,0.7633620692395616
86,0.32162063491755516,0.9841954022988506,0.7229712522406687,0.7661877397833199
87,0.3145594084742426,0.9879669540229885,0.7155254210035006,0.770857280013205
88,0.32463564286971913,0.9815014367816092,0.6776638895958319,0.7784482761361133
