epoch,accuracy,loss,lr,val_accuracy,val_loss
135,0.993046760559082,0.026745811104774475,1e-05,0.9186844825744629,0.30418094992637634
136,0.9935885667800903,0.026814434677362442,1e-05,0.9179617166519165,0.3020588159561157
137,0.9944012761116028,0.02465764619410038,1e-05,0.9201301336288452,0.30178558826446533
138,0.9922340512275696,0.027163207530975342,1e-05,0.9197686910629272,0.30205225944519043
139,0.9920534491539001,0.026595275849103928,1e-05,0.919407308101654,0.30009153485298157
140,0.9922340512275696,0.028936928138136864,1e-05,0.9208528995513916,0.30441975593566895
141,0.9908795356750488,0.029161570593714714,1e-05,0.9179617166519165,0.30301421880722046
142,0.9920534491539001,0.02708446979522705,1e-05,0.9208528995513916,0.30408763885498047
143,0.9920534491539001,0.027022888883948326,1e-05,0.9183230996131897,0.3034500479698181
144,0.9931370615959167,0.025812318548560143,1e-05,0.9212142825126648,0.30251455307006836
145,0.9927758574485779,0.026600975543260574,1e-05,0.9186844825744629,0.30237483978271484
146,0.9941303730010986,0.02580573409795761,1e-05,0.9197686910629272,0.3033975660800934
147,0.992414653301239,0.026404056698083878,1e-05,0.9183230996131897,0.3031538426876068
148,0.9932273626327515,0.026572274044156075,1e-05,0.9204915165901184,0.30242228507995605
149,0.9923243522644043,0.027800261974334717,1e-05,0.9190459251403809,0.3019740581512451
150,0.9923243522644043,0.024790912866592407,1e-05,0.9190459251403809,0.30381834506988525
151,0.9931370615959167,0.02645503357052803,1e-05,0.9186844825744629,0.30168774724006653
152,0.9923243522644043,0.02770332805812359,1e-05,0.919407308101654,0.3029070198535919
153,0.9923243522644043,0.025794193148612976,1e-05,0.9186844825744629,0.30225393176078796
154,0.9906989336013794,0.026853719726204872,1e-05,0.9208528995513916,0.30258822441101074
155,0.9925952553749084,0.02774038165807724,1e-05,0.9204915165901184,0.3020017445087433
156,0.9941303730010986,0.02354363724589348,1e-05,0.9212142825126648,0.30310216546058655
157,0.9913310408592224,0.028152132406830788,1e-05,0.9204915165901184,0.30182039737701416
158,0.993678867816925,0.02465721033513546,1e-05,0.9190459251403809,0.30201971530914307
159,0.9912407398223877,0.02825256623327732,1e-05,0.9190459251403809,0.3019663095474243
160,0.9933176636695862,0.024652762338519096,1e-05,0.9212142825126648,0.3015439808368683
161,0.9922340512275696,0.026011873036623,1e-05,0.9201301336288452,0.30303072929382324
162,0.9912407398223877,0.02623412385582924,1e-05,0.919407308101654,0.3021487891674042
163,0.9920534491539001,0.027325864881277084,1e-05,0.9208528995513916,0.30443933606147766
164,0.9926855564117432,0.026645449921488762,1e-05,0.9186844825744629,0.3029496967792511
165,0.9931370615959167,0.02620568685233593,1e-05,0.9201301336288452,0.30354925990104675
166,0.9925952553749084,0.025314876809716225,1e-05,0.9204915165901184,0.3029969036579132
167,0.9933176636695862,0.025003597140312195,1e-05,0.9208528995513916,0.30281659960746765
168,0.9903377294540405,0.030563976615667343,1e-05,0.9204915165901184,0.3034857511520386
169,0.9927758574485779,0.02489425800740719,1e-05,0.9176002740859985,0.3026295006275177
170,0.9931370615959167,0.02515869215130806,1e-05,0.9183230996131897,0.30333900451660156
171,0.9933176636695862,0.02512289024889469,1e-05,0.9186844825744629,0.3026263117790222
172,0.992414653301239,0.026662886142730713,1e-05,0.9197686910629272,0.3037736713886261
173,0.9927758574485779,0.026357905939221382,1e-05,0.9201301336288452,0.3037358224391937
174,0.9919631481170654,0.028091052547097206,1e-05,0.9201301336288452,0.30471256375312805
175,0.9923243522644043,0.025593657046556473,1e-05,0.9204915165901184,0.3037321865558624
176,0.9938594698905945,0.024352319538593292,1e-05,0.9201301336288452,0.3041335642337799
177,0.9921437501907349,0.028447365388274193,1e-05,0.9186844825744629,0.304331511259079
178,0.9931370615959167,0.02418014220893383,1e-05,0.9204915165901184,0.3037177622318268
179,0.9925049543380737,0.026904182508587837,1e-05,0.9197686910629272,0.3039264380931854
180,0.9920534491539001,0.02684689313173294,1e-05,0.9183230996131897,0.30409055948257446
181,0.9931370615959167,0.025358665734529495,1e-05,0.9190459251403809,0.30330827832221985
182,0.9926855564117432,0.02693871036171913,1e-05,0.9197686910629272,0.30431556701660156
183,0.9916019439697266,0.028987199068069458,1e-05,0.9179617166519165,0.304531455039978
184,0.9934079647064209,0.02445107512176037,1e-05,0.9186844825744629,0.3043782413005829
185,0.9920534491539001,0.027464574202895164,1e-05,0.919407308101654,0.30406704545021057
186,0.992414653301239,0.026254776865243912,1e-05,0.919407308101654,0.30364763736724854
187,0.9927758574485779,0.026463953778147697,1e-05,0.9204915165901184,0.3049546778202057
188,0.992414653301239,0.025458328425884247,1e-05,0.9204915165901184,0.3038581311702728
189,0.9916019439697266,0.02938229590654373,1e-05,0.9179617166519165,0.30558156967163086
190,0.9931370615959167,0.025491006672382355,1e-05,0.9186844825744629,0.3041163980960846
191,0.9928661584854126,0.02757960744202137,1e-05,0.9190459251403809,0.3044537901878357
192,0.9928661584854126,0.025956016033887863,1e-05,0.9215757250785828,0.30446696281433105
193,0.9923243522644043,0.027080798521637917,1e-05,0.9208528995513916,0.3048637807369232
194,0.9931370615959167,0.025433460250496864,1e-05,0.9204915165901184,0.3038988709449768
195,0.993046760559082,0.026012388989329338,1e-05,0.9201301336288452,0.3037422299385071
196,0.9920534491539001,0.026127491146326065,1e-05,0.9201301336288452,0.30334386229515076
197,0.9926855564117432,0.027269260957837105,1e-05,0.9197686910629272,0.30392807722091675
198,0.9932273626327515,0.023822354152798653,1e-05,0.9186844825744629,0.3038461208343506
199,0.9944915771484375,0.023206736892461777,1e-05,0.9190459251403809,0.30306491255760193
200,0.9923243522644043,0.02604168839752674,1e-05,0.9204915165901184,0.3038513660430908
201,0.9914213418960571,0.026951545849442482,1e-05,0.9190459251403809,0.3043956458568573
202,0.9922340512275696,0.026843935251235962,1e-05,0.9204915165901184,0.30359458923339844
203,0.9931370615959167,0.024539764970541,1e-05,0.9204915165901184,0.3051455318927765
204,0.9916019439697266,0.02821102924644947,1e-05,0.9212142825126648,0.3050473928451538
205,0.992414653301239,0.02586495690047741,1e-05,0.9208528995513916,0.30490174889564514
206,0.9913310408592224,0.02679392136633396,1e-05,0.9201301336288452,0.30391430854797363
207,0.9925049543380737,0.026794767007231712,1e-05,0.9201301336288452,0.30456826090812683
208,0.9928661584854126,0.025684121996164322,1e-05,0.9201301336288452,0.30467715859413147
209,0.9920534491539001,0.025842510163784027,1e-05,0.9204915165901184,0.30332258343696594
210,0.9916922450065613,0.028827397152781487,1e-05,0.919407308101654,0.3045119047164917
211,0.9916922450065613,0.02698010392487049,1e-05,0.9201301336288452,0.30546659231185913
212,0.9925049543380737,0.028263473883271217,1e-05,0.9204915165901184,0.30411815643310547
213,0.9925049543380737,0.026026932522654533,1e-05,0.919407308101654,0.3041377067565918
214,0.993678867816925,0.02437974140048027,1e-05,0.9197686910629272,0.3048625886440277
215,0.991782546043396,0.025588402524590492,1e-05,0.9183230996131897,0.30309951305389404
216,0.9926855564117432,0.02361905947327614,1e-05,0.9212142825126648,0.30422693490982056
217,0.9944012761116028,0.021469876170158386,1e-05,0.9204915165901184,0.30267050862312317
218,0.9923243522644043,0.024973366409540176,1e-05,0.9190459251403809,0.30339205265045166
219,0.9933176636695862,0.025076234713196754,1e-05,0.9201301336288452,0.3039639890193939
220,0.993678867816925,0.02690769173204899,1e-05,0.9186844825744629,0.304119735956192
221,0.9919631481170654,0.025831716135144234,1e-05,0.9204915165901184,0.30537739396095276
222,0.9925049543380737,0.02478856034576893,1e-05,0.9204915165901184,0.3048796057701111
223,0.9935885667800903,0.0243912935256958,1e-05,0.9201301336288452,0.30448731780052185
224,0.9935885667800903,0.023835280910134315,1e-05,0.9197686910629272,0.30481162667274475
225,0.9920534491539001,0.02725212089717388,1e-05,0.919407308101654,0.3048152029514313
226,0.9925952553749084,0.025221457704901695,1e-05,0.9186844825744629,0.3041841685771942
227,0.9937691688537598,0.024951305240392685,1e-05,0.9190459251403809,0.3048923909664154
228,0.9931370615959167,0.02433304861187935,1e-05,0.9201301336288452,0.3041655719280243
229,0.9932273626327515,0.02371389977633953,1e-05,0.9197686910629272,0.30385130643844604
230,0.9925049543380737,0.0268993079662323,1e-05,0.9201301336288452,0.30379366874694824
231,0.9927758574485779,0.024864118546247482,1e-05,0.919407308101654,0.3062937259674072
232,0.993678867816925,0.025026783347129822,1e-05,0.9186844825744629,0.3043906092643738
233,0.9945818781852722,0.02198362909257412,1e-05,0.9201301336288452,0.30479103326797485
234,0.9929564595222473,0.02564334124326706,1e-05,0.9190459251403809,0.30529773235321045
235,0.9929564595222473,0.025449149310588837,1e-05,0.919407308101654,0.30379197001457214
236,0.992414653301239,0.02658439241349697,1e-05,0.9208528995513916,0.30519363284111023
237,0.9934079647064209,0.02382233366370201,1e-05,0.9208528995513916,0.30407923460006714
238,0.9931370615959167,0.02553148753941059,1e-05,0.9197686910629272,0.3049715459346771
239,0.9945818781852722,0.022906119003891945,1e-05,0.9190459251403809,0.30260521173477173
240,0.9920534491539001,0.026291273534297943,1e-05,0.919407308101654,0.30317962169647217
241,0.9928661584854126,0.02484157867729664,1e-05,0.9186844825744629,0.3024832308292389
242,0.9939497709274292,0.024367567151784897,1e-05,0.9212142825126648,0.3040788173675537
243,0.9913310408592224,0.0264323428273201,1e-05,0.9201301336288452,0.3040352463722229
244,0.9935885667800903,0.024915780872106552,1e-05,0.9186844825744629,0.3044082522392273
245,0.9925049543380737,0.02535136416554451,1e-05,0.921937108039856,0.3046155273914337
246,0.9927758574485779,0.026383738964796066,1e-05,0.9186844825744629,0.30552732944488525
247,0.9916019439697266,0.028585931286215782,1e-05,0.9197686910629272,0.30524390935897827
248,0.9928661584854126,0.026331717148423195,1e-05,0.9197686910629272,0.3045775592327118
249,0.9922340512275696,0.02699277363717556,1e-05,0.919407308101654,0.3042682707309723
250,0.9927758574485779,0.025909917429089546,1e-05,0.9179617166519165,0.3060266375541687
251,0.993046760559082,0.026022855192422867,1e-05,0.9186844825744629,0.3042354881763458
252,0.9934079647064209,0.024123327806591988,1e-05,0.919407308101654,0.3047679364681244
253,0.9939497709274292,0.02426517754793167,1e-05,0.9208528995513916,0.3048597574234009
254,0.9923243522644043,0.02593495324254036,1e-05,0.9197686910629272,0.30536437034606934
255,0.9934982657432556,0.025162233039736748,1e-05,0.9204915165901184,0.3040577471256256
256,0.992414653301239,0.026527773588895798,1e-05,0.9186844825744629,0.30322161316871643
257,0.9938594698905945,0.023708226159214973,1e-05,0.919407308101654,0.3050248324871063
258,0.992414653301239,0.024704014882445335,1e-05,0.9197686910629272,0.30464017391204834
259,0.9933176636695862,0.02466862089931965,1e-05,0.9197686910629272,0.30422496795654297
260,0.9939497709274292,0.021632688120007515,1e-05,0.9204915165901184,0.3044840097427368
261,0.9933176636695862,0.023875011131167412,1e-05,0.919407308101654,0.30470171570777893
262,0.9943109750747681,0.023350631818175316,1e-05,0.9183230996131897,0.3052061200141907
263,0.9916019439697266,0.026254713535308838,1e-05,0.9204915165901184,0.3050276041030884
264,0.9934079647064209,0.02531006559729576,1e-05,0.9204915165901184,0.3043580651283264
265,0.9925952553749084,0.024024398997426033,1e-05,0.919407308101654,0.30480220913887024
266,0.9938594698905945,0.023355741053819656,1e-05,0.919407308101654,0.30540892481803894
267,0.9947624802589417,0.023608243092894554,1e-05,0.919407308101654,0.30493253469467163
268,0.9938594698905945,0.023393981158733368,1e-05,0.9204915165901184,0.304553747177124
269,0.993046760559082,0.024857982993125916,1e-05,0.9190459251403809,0.3042227327823639
270,0.9923243522644043,0.02492797188460827,1e-05,0.9197686910629272,0.30593761801719666
271,0.9923243522644043,0.027096154168248177,1e-05,0.9186844825744629,0.3046952188014984
272,0.9944915771484375,0.02302686683833599,1e-05,0.919407308101654,0.305046021938324
273,0.9934079647064209,0.024180611595511436,1e-05,0.9201301336288452,0.3047066032886505
274,0.9929564595222473,0.02373986504971981,1e-05,0.9183230996131897,0.30369630455970764
275,0.9935885667800903,0.023232243955135345,1e-05,0.9197686910629272,0.3043439984321594
276,0.992414653301239,0.02581053040921688,1e-05,0.919407308101654,0.3049825429916382
277,0.9925049543380737,0.024822112172842026,1e-05,0.9183230996131897,0.30517786741256714
278,0.9933176636695862,0.02748384326696396,1e-05,0.9201301336288452,0.3050042986869812
279,0.9938594698905945,0.02407902479171753,1e-05,0.9201301336288452,0.3060225248336792
280,0.9922340512275696,0.027626173570752144,1e-05,0.919407308101654,0.30392366647720337
281,0.993678867816925,0.023756688460707664,1e-05,0.9197686910629272,0.30487769842147827
282,0.9931370615959167,0.027511566877365112,1e-05,0.9201301336288452,0.3064301013946533
283,0.9914213418960571,0.025159943848848343,1e-05,0.9197686910629272,0.30616578459739685
284,0.9922340512275696,0.025582892820239067,1e-05,0.919407308101654,0.304232120513916
285,0.9931370615959167,0.025786910206079483,1e-05,0.9208528995513916,0.3062104880809784
286,0.991782546043396,0.026312433183193207,1e-05,0.9204915165901184,0.3039952218532562
287,0.9949430823326111,0.02217024937272072,1e-05,0.919407308101654,0.30537116527557373
288,0.9944915771484375,0.021333817392587662,1e-05,0.9212142825126648,0.3051034212112427
289,0.9920534491539001,0.027163736522197723,1e-05,0.9201301336288452,0.3057561218738556
290,0.9925952553749084,0.024805255234241486,1e-05,0.9190459251403809,0.30625221133232117
291,0.9925952553749084,0.027367159724235535,1e-05,0.9204915165901184,0.30621445178985596
292,0.9940400719642639,0.022892756387591362,1e-05,0.9201301336288452,0.3051425516605377
293,0.9922340512275696,0.026732254773378372,1e-05,0.9186844825744629,0.30661848187446594
294,0.9941303730010986,0.02196432836353779,1e-05,0.9176002740859985,0.3066633343696594
295,0.9925049543380737,0.025820232927799225,1e-05,0.9190459251403809,0.30684590339660645
296,0.9937691688537598,0.02339898981153965,1e-05,0.9197686910629272,0.305137038230896
297,0.9921437501907349,0.026349417865276337,1e-05,0.919407308101654,0.3058498799800873
298,0.9942206740379333,0.022802896797657013,1e-05,0.919407308101654,0.3052598834037781
299,0.9935885667800903,0.023981662467122078,1e-05,0.9179617166519165,0.30679139494895935
300,0.9935885667800903,0.02487165853381157,1e-05,0.9190459251403809,0.3058045208454132
301,0.9940400719642639,0.02400861494243145,1e-05,0.9179617166519165,0.30634865164756775
302,0.9934982657432556,0.024605106562376022,1e-05,0.9172388911247253,0.30768024921417236
303,0.9947624802589417,0.02226986736059189,1e-05,0.9201301336288452,0.3065580427646637
304,0.9933176636695862,0.02468746155500412,1e-05,0.9190459251403809,0.3066021203994751
305,0.9920534491539001,0.02648783288896084,1e-05,0.9183230996131897,0.30673229694366455
306,0.9928661584854126,0.026101477444171906,1e-05,0.9186844825744629,0.306751549243927
307,0.9937691688537598,0.02297092415392399,1e-05,0.9197686910629272,0.30748802423477173
308,0.993678867816925,0.023918183520436287,1e-05,0.9186844825744629,0.30701756477355957
309,0.9925952553749084,0.02669229358434677,1e-05,0.9197686910629272,0.3080410659313202
310,0.993046760559082,0.02449854463338852,1e-05,0.919407308101654,0.30679744482040405
311,0.9916922450065613,0.02857533097267151,1e-05,0.9179617166519165,0.30738377571105957
312,0.9934982657432556,0.023607421666383743,1e-05,0.9183230996131897,0.3067784905433655
313,0.9928661584854126,0.022973397746682167,1e-05,0.9186844825744629,0.30666324496269226
314,0.9937691688537598,0.023188354447484016,1e-05,0.9190459251403809,0.3064306974411011
315,0.9934079647064209,0.02254299819469452,1e-05,0.9186844825744629,0.3072873651981354
316,0.9926855564117432,0.025518380105495453,1e-05,0.9197686910629272,0.3071712553501129
317,0.9919631481170654,0.027036156505346298,1e-05,0.9204915165901184,0.305866003036499
318,0.9931370615959167,0.02430218644440174,1e-05,0.9176002740859985,0.30719321966171265
319,0.9937691688537598,0.02539752796292305,1e-05,0.9208528995513916,0.3060632348060608
320,0.9948527812957764,0.022316308692097664,1e-05,0.9190459251403809,0.3057277500629425
321,0.9919631481170654,0.025559797883033752,1e-05,0.9190459251403809,0.3066043257713318
322,0.9921437501907349,0.02702697180211544,1e-05,0.9183230996131897,0.30739814043045044
323,0.9923243522644043,0.026322415098547935,1e-05,0.9212142825126648,0.3072589933872223
324,0.9925049543380737,0.024888014420866966,1e-05,0.9186844825744629,0.3059748709201813
